NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,Based
9301,"RAMBUTAN,CND,SYRUP PK",78.04,82,0.65,0.21,0.23,20.87,0.9,,22,0.35,7,9,42,11,0.08,0.066,0.343,,4.9,0.013,0.022,1.352,0.018,0.02,8,0,8,8,,0,3,0,0,0,2,0,,,,,,,,,,0,150,"1 cup,  drained",214,1 cup,0,1
9302,"RASPBERRIES,RAW",85.75,52,1.2,0.65,0.46,11.94,6.5,4.42,25,0.69,22,29,151,1,0.42,0.09,0.67,0.2,26.2,0.032,0.038,0.598,0.329,0.055,21,0,21,21,12.3,0,33,2,0,16,12,0,0,136,0.87,0,0,7.8,0.019,0.064,0.375,0,123,1 cup,312,"1 pint,  as purchased, yields",4,1
9304,"RASPBERRIES,CND,RED,HVY SYRUP PK,SOL&LIQUIDS",75.33,91,0.83,0.12,0.36,23.36,3.3,20.06,11,0.42,12,9,94,3,0.16,0.057,0.233,0.1,8.7,0.02,0.031,0.443,0.245,0.042,11,0,11,11,8.2,0,33,2,0,16,12,0,0,91,0.59,0,0,5.2,0.005,0.011,0.068,0,256,1 cup,,,0,1
9306,"RASPBERRIES,FRZ,RED,SWTND",72.75,103,0.7,0.16,0.24,26.16,4.4,21.76,15,0.65,13,17,114,1,0.18,0.105,0.65,0.3,16.5,0.019,0.045,0.23,0.15,0.034,26,0,26,26,10.2,0,60,3,0,29,21,0,0,113,0.72,0,0,6.5,0.005,0.015,0.089,0,250,"1 cup, thawed",284,"1 package,  (10 oz)",0,1
9307,"RHUBARB,RAW",93.61,21,0.9,0.2,0.76,4.54,1.8,1.1,86,0.22,12,14,288,4,0.1,0.021,0.196,1.1,8,0.02,0.03,0.3,0.085,0.024,7,0,7,7,6.1,0,102,5,0,0,61,0,0,170,0.27,0,0,29.3,0.053,0.039,0.099,0,122,"1 cup, diced",51,1 stalk,25,1
9309,"RHUBARB,FROZEN,UNCOOKED",93.51,21,0.55,0.11,0.72,5.1,1.8,1.1,194,0.29,18,12,108,2,0.1,0.023,0.097,1.1,4.8,0.031,0.029,0.203,0.065,0.025,8,0,8,8,6.1,0,107,5,0,0,64,0,0,170,0.27,0,0,29.3,0.029,0.021,0.054,0,137,"1 cup, diced",,,0,1
9310,"RHUBARB,FRZ,CKD,W/SUGAR",67.79,116,0.39,0.05,0.56,31.2,2,28.7,145,0.21,12,8,96,1,0.08,0.027,0.073,0.9,3.3,0.018,0.023,0.2,0.05,0.02,5,0,5,5,4.4,0,73,4,0,0,44,0,0,123,0.19,0,0,21.1,0.014,0.01,0.025,0,240,1 cup,,,0,1
9311,"ROSELLE,RAW",86.58,49,0.96,0.64,0.51,11.31,,,215,1.48,51,37,208,6,,,,,12,0.011,0.028,0.31,,,,,,,,0,287,14,0,,,,,,,,,,,,,0,57,"1 cup,  without refuse",,,39,1
9312,"ROSE-APPLES,RAW",93,25,0.6,0.3,0.4,5.7,,,29,0.07,5,8,123,0,0.06,0.016,0.029,,22.3,0.02,0.03,0.8,,,,,,,,0,339,17,0,,,,,,,,,,,,,0,,,,,33,1
9313,"SAPODILLA,RAW",78,83,0.44,1.1,0.5,19.96,5.3,,21,0.8,12,12,193,12,0.1,0.086,,0.6,14.7,0,0.02,0.2,0.252,0.037,14,0,14,14,,0,60,3,0,,,,,,,,,,0.194,0.521,0.011,0,241,"1 cup,  pulp",170,1 sapodilla,20,1
9314,"SAPOTE,MAMEY,RAW",64.87,124,1.45,0.46,1.12,32.1,5.4,20.14,18,0.78,11,26,454,7,0.19,0.213,0.204,,23,0.013,0.116,1.432,0.397,0.72,7,,7,,,0,143,7,0,0,82,7,199,204,2.11,,,,0.169,0.102,0.097,0,175,"1 cup, 1"" pieces",558,"1 fruit, without refuse",31,1
9315,"SOURSOP,RAW",81.16,66,1,0.3,0.7,16.84,3.3,13.54,14,0.6,21,27,278,14,0.1,0.086,,0.6,20.6,0.07,0.05,0.9,0.253,0.059,14,0,14,14,7.6,0,2,0,0,0,1,0,0,0,0.08,0,0,0.4,0.051,0.09,0.069,0,225,"1 cup,  pulp",625,"1 fruit,  (7"" x 5-1/4"" dia)",33,1
9316,"STRAWBERRIES,RAW",90.95,32,0.67,0.3,0.4,7.68,2,4.89,16,0.41,13,24,153,1,0.14,0.048,0.386,0.4,58.8,0.024,0.022,0.386,0.125,0.047,24,0,24,24,5.7,0,12,1,0,0,7,0,0,26,0.29,0,0,2.2,0.015,0.043,0.155,0,152,"1 cup,  halves",232,"1 cup, pureed",6,1
9317,"STRAWBERRIES,CND,HVY SYRUP PK,SOL&LIQUIDS",75.35,92,0.56,0.26,0.3,23.53,1.7,21.83,13,0.49,8,12,86,4,0.09,0.063,0.2,0.3,31.7,0.021,0.034,0.057,0.179,0.049,28,0,28,28,3.8,0,26,1,0,0,16,0,0,18,0.19,0,0,1.5,0.014,0.036,0.129,0,254,1 cup,,,0,1
9318,"STRAWBERRIES,FRZ,UNSWTND",89.97,35,0.43,0.11,0.37,9.13,2.1,4.56,16,0.75,11,13,148,2,0.13,0.049,0.29,0.7,41.2,0.022,0.037,0.462,0.108,0.028,17,0,17,17,5.7,0,45,2,0,0,27,0,0,26,0.29,0,0,2.2,0.006,0.015,0.054,0,221,"1 cup, thawed",149,"1 cup, unthawed",0,1
9319,"STRAWBERRIES,FRZ,SWTND,WHL",78.05,78,0.52,0.14,0.3,21,1.9,18.61,11,0.47,6,12,98,1,0.05,0.019,0.249,0.7,39.5,0.015,0.077,0.293,0.108,0.028,4,0,4,4,4.8,0,27,1,0,0,16,0,0,23,0.24,0,0,1.9,0.007,0.019,0.068,0,255,"1 cup, thawed",284,"1 package,  (10 oz)",0,1
9320,"STRAWBERRIES,FRZ,SWTND,SLICED",73.18,96,0.53,0.13,0.24,25.92,1.9,24.01,11,0.59,7,13,98,3,0.06,0.02,0.25,0.7,41.4,0.016,0.051,0.401,0.108,0.03,15,0,15,15,4.6,0,24,1,0,0,14,0,0,21,0.23,0,0,1.7,0.007,0.018,0.064,0,255,"1 cup, thawed",284,"1 package,  (10 oz)",0,1
9321,"SUGAR-APPLES,(SWEETSOP),RAW",73.23,94,2.06,0.29,0.78,23.64,4.4,,24,0.6,21,32,247,9,0.1,0.086,,0.6,36.3,0.11,0.113,0.883,0.226,0.2,14,0,14,14,,0,6,0,0,,,,,,,,,,0.048,0.114,0.04,0,250,"1 cup,  pulp",155,"1 fruit,  (2-7/8"" dia)",45,1
9322,"TAMARINDS,RAW",31.4,239,2.8,0.6,2.7,62.5,5.1,38.8,74,2.8,92,113,628,28,0.1,0.086,,1.3,3.5,0.428,0.152,1.938,0.143,0.066,14,0,14,14,8.6,0,30,2,0,0,18,0,0,0,0.1,0,0,2.8,0.272,0.181,0.059,0,120,"1 cup,  pulp",2,"1 fruit,  (3"" x 1"")",66,1
9325,"FRUIT SALAD,TROPICAL,CND,HVY SYRUP,SOL&LIQUIDS",76.78,86,0.41,0.1,0.35,22.36,1.3,,13,0.52,13,7,131,2,0.11,0.08,,0.5,17.5,0.054,0.045,0.562,,0.12,9,0,9,9,,0,127,6,0,,,,,,,0,0,,0.019,0.018,0.032,0,257,1 cup,,,0,1
9326,"WATERMELON,RAW",91.45,30,0.61,0.15,0.25,7.55,0.4,6.2,7,0.24,10,11,112,1,0.1,0.042,0.038,0.4,8.1,0.033,0.021,0.178,0.221,0.045,3,0,3,3,4.1,0,569,28,0,0,303,78,4532,8,0.05,0,0,0.1,0.016,0.037,0.05,0,154,"1 cup, balls",152,"1 cup, diced",48,1
9328,"MARASCHINO CHERRIES,CND,DRND",57.27,165,0.22,0.21,0.34,41.97,3.2,38.77,54,0.43,4,3,21,4,0.26,0.143,0.012,0.2,0,0,0,0.004,0.054,0.005,0,0,0,0,4.3,0,45,2,0,0,27,0,0,59,0.05,0,0,1.5,0.039,0.049,0.055,0,5,"1 cherry,  (NLEA serving)",,,0,1
9334,"FEIJOA,RAW",83.28,61,0.71,0.42,0.38,15.21,6.4,8.2,17,0.14,9,19,172,3,0.06,0.036,0.084,,32.9,0.006,0.018,0.295,0.233,0.067,23,0,23,23,,0,6,0,0,0,2,3,5,27,0.16,,,3.5,0.104,0.056,0.136,0,243,"1 cup, pureed",42,"1 fruit, without peel",43,1
9340,"PEARS,ASIAN,RAW",88.25,42,0.5,0.23,0.37,10.65,3.6,7.05,4,0,8,11,121,0,0.02,0.05,0.06,0.1,3.8,0.009,0.01,0.219,0.07,0.022,8,0,8,8,5.1,0,0,0,0,0,0,0,0,50,0.12,0,0,4.5,0.012,0.049,0.055,0,122,"1 fruit,  2-1/4"" high x 2-1/2"" dia",275,"1 fruit,  3-3/8"" high x 3"" diameter",9,1
9351,"FRUIT COCKTAIL,CND,HVY SYRUP,DRND",80.4,70,0.47,0.1,0.24,18.8,1.7,17.14,7,0.29,5,12,90,6,0.08,0.086,,0.5,1.9,0.019,0.021,0.374,,0.051,3,0,3,3,2.4,0,273,14,0,0,138,52,0,112,0.6,0,0,3.9,0.014,0.018,0.042,0,214,1 cup,,,0,1
9352,"BLUEBERRIES,CND,LT SYRUP,DRND",75.72,88,1.04,0.4,0.18,22.66,2.6,17.45,6,0.43,4,12,54,3,0.09,0.053,0.44,0.1,0.5,0.046,0.132,0.363,0.041,0.049,2,0,2,2,4,0,36,2,0,0,22,0,0,53,1.38,0,0,19.9,0.028,0.062,0.19,0,244,1 cup,,,0,1
9353,"BLUEBERRIES,WILD,CND,HVY SYRUP,DRND",70.63,107,0.56,0.34,0.15,28.32,4.9,19.28,19,2.2,6,14,46,1,0.12,,2.3,,0.3,0.033,0.313,0.469,0.041,0.035,8,0,8,8,,,,,,,,,,,,,,14.8,,,,,319,1 cup,,,0,1
9354,"PINEAPPLE,CND,JUC PK,DRND",83.51,60,0.51,0.11,0.31,15.56,1.3,14.26,16,0.28,15,7,124,1,0.1,0.107,,0.4,9.4,0.102,0.021,0.284,,0.075,5,0,5,5,5.5,0,50,3,0,0,30,0,0,0,0.02,0,0,0.7,0.008,0.014,0.04,0,181,"1 cup, chunks",195,"1 cup, crushed",0,1
9357,"APRICOTS,CND,HVY SYRUP,DRND",77.56,83,0.64,0.11,0.38,21.31,2.7,18.65,10,0.3,7,13,143,4,0.11,0.097,,0.1,3.1,0.021,0.024,0.376,,0.055,2,0,2,2,2.8,0,2924,146,0,0,1746,16,0,39,0.89,0,0,3.3,0.007,0.045,0.021,0,219,"1 cup,  halves",182,"1 cup, whole",0,1
9362,"CHERRIES,SOUR,CND,H2O PK,DRND",88.31,42,0.69,0.21,0.34,10.45,1.2,6.99,11,0.64,8,16,115,4,0.07,,0.059,,0.3,0.025,0.065,0.26,0.041,0.047,,,,,,0,,,,,,,,,,,,8.1,,,,,168,1 cup,,,0,1
9367,"CHERRIES,SWT,CND,PITTED,HVY SYRUP,DRND",77.61,83,0.73,0.21,0.39,21.07,2.3,16.18,10,0.35,9,20,148,3,0.1,0.176,0.048,0,3.6,0.022,0.043,0.396,0.06,0.022,5,0,5,5,2.7,0,237,12,0,0,142,0,0,57,0.17,0,0,0.9,0.041,0.049,0.055,0,179,1 cup,,,0,1
9370,"PEACHES,CND,HVY SYRUP,DRND",80.62,72,0.52,0.18,0.26,18.43,1.2,14.66,3,0.27,5,12,94,6,0.09,0.063,,0,0.7,0.02,0.02,0.625,0.024,0.013,9,0,9,9,3.8,0,626,31,0,0,333,85,0,33,1.19,0,0,2.4,0.013,0.047,0.066,0,222,1 cup,73,1 half,0,1
9374,"PEARS,CND,HVY SYRUP,DRND",80.35,74,0.24,0.18,0.15,19.08,2.7,16.42,6,0.22,4,8,66,5,0.08,0.061,,0.1,1.1,0.011,0.024,0.242,,0.014,1,0,1,1,1.3,0,8,0,0,0,4,2,0,50,0.12,0,0,0.3,0.01,0.037,0.041,0,201,1 cup,48,1 half,0,1
9379,"PLUMS,CND,HVY SYRUP,DRND",76.06,89,0.44,0.14,0.25,23.12,1.5,21.58,10,0.84,5,15,93,19,0.07,0.046,,0,0.4,0.017,0.041,0.291,,0.028,3,0,3,3,0.8,0,399,20,0,0,219,40,0,73,0.26,0,0,6.4,0.011,0.09,0.03,0,183,"1 cup, with pits yields",,,0,1
9383,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",89.51,38,0.75,0.04,0.29,9.41,1.2,8.25,12,0.27,11,11,136,5,0.53,0.041,,0.4,33.9,0.088,0.031,0.445,,0.043,5,0,5,5,6,0,1312,66,0,204,298,775,0,243,0.15,0,0,0,0.004,0.007,0.007,0,189,1 cup,,,0,1
9400,"APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",88.24,46,0.1,0.13,0.23,11.3,0.2,9.62,8,0.12,5,7,101,4,0.02,0.012,0.074,0.1,38.5,0.021,0.017,0.073,0.049,0.018,0,0,0,0,1.8,0,1,0,0,0,0,0,0,16,0.01,0,0,0,0.022,0.006,0.039,0,248,1 cup,31,1 fl oz,0,1
9401,"APPLESAUCE,CND,UNSWTND,W/ VIT C",88.22,42,0.17,0.1,0.24,11.27,1.1,9.39,4,0.23,3,5,74,2,0.03,0.027,0.025,0.3,21.2,0.026,0.03,0.084,0.041,0.027,3,0,3,3,2.2,0,29,1,0,,,,,,0.16,0,0,0.5,0.008,0.002,0.014,0,244,1 cup,,,0,1
9402,"APPLESAUCE,CND,SWTND,W/SALT",79.58,76,0.18,0.18,0.14,19.91,1.2,,4,0.35,3,7,61,28,0.04,0.043,0.075,0.3,1.7,0.013,0.028,0.188,0.052,0.026,1,0,1,1,,0,11,1,0,,,,,,,0,0,,0.03,0.007,0.054,0,255,1 cup,,,0,1
9403,"APRICOT NECTAR,CND,W/ VIT C",84.87,56,0.37,0.09,0.29,14.39,0.6,13.24,7,0.38,5,9,114,3,0.09,0.073,0.032,0.2,17.6,0.009,0.014,0.26,0.096,0.022,1,0,1,1,,0,1316,66,0,,,,,,,0,0,,0.006,0.038,0.017,0,251,1 cup,31.4,1 fl oz,0,1
9404,"GRAPEFRUIT JUICE,PINK,RAW",90,39,0.5,0.1,0.2,9.2,,,9,0.2,12,15,162,1,0.05,0.033,0.02,,38,0.04,0.02,0.2,0.189,0.044,10,0,10,10,,0,440,22,0,,,,,,,0,0,,0.014,0.013,0.024,0,247,1 cup,196,"1 fruit,  yields",0,1
9407,"PEACH NECTAR,CND,W/ VIT C",85.64,54,0.27,0.02,0.15,13.92,0.6,12.35,5,0.19,4,6,40,7,0.08,0.069,0.019,0.2,17.6,0.003,0.014,0.288,0.068,0.007,1,0,1,1,,0,258,13,0,,,,,,,0,0,,0.002,0.008,0.011,0,249,1 cup,31.1,1 fl oz,0,1
9408,"PEAR NECTAR,CND,W/ VIT C",84.01,60,0.11,0.01,0.1,15.76,0.6,15.16,5,0.26,3,3,13,4,0.07,0.067,0.03,0.5,27,0.002,0.013,0.128,0.022,0.014,1,0,1,1,,0,1,0,0,,,,,,,0,0,,0.001,0.003,0.003,0,250,1 cup,31.2,1 fl oz,0,1
9409,"PINEAPPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",86.37,53,0.36,0.12,0.28,12.87,0.2,9.98,13,0.31,12,8,130,2,0.11,0.069,0.504,0.1,43.8,0.058,0.021,0.199,0.056,0.1,18,0,18,18,3.3,0,5,0,0,0,3,0,0,0,0.02,0,0,0.3,0.008,0.014,0.042,0,250,1 cup,31.3,1 fl oz,0,1
9410,"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,W/ VIT C",57,166,0.51,0.37,1.12,41,,38.83,20,0.91,17,25,448,25,0.13,0.05,0.225,0.4,88.9,0.011,0.054,0.135,0.223,0.116,1,0,1,1,,0,0,0,0,,,,,,,0,0,,0.06,0.015,0.108,0,211,"1 can,  (6 fl oz)",,,0,1
9411,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C",87.9,47,0.14,0.1,0.32,11.54,0.1,,6,0.26,5,7,126,7,0.04,0.014,0.063,0.1,25,0.003,0.015,0.038,0.063,0.033,0,0,0,0,,0,0,0,0,,,,,,,0,0,,0.018,0.002,0.031,0,239,1 cup,29.9,1 fl oz,0,1
9412,"PEARS,RAW,BARTLETT",84.14,63,0.39,0.16,0.3,15.01,3.1,9.69,9,0.19,6,11,101,1,0.08,0.078,0.037,0.1,4.4,0.012,0.026,0.164,0.042,0.026,6,,6,,5.1,,28,1,,2,14,3,0,51,0.12,,,3.8,,,,,140,"1 cup, sliced",152,1 small,10,1
9413,"PEARS,RAW,RED ANJOU",84.24,62,0.33,0.14,0.35,14.94,3,9.54,11,0.19,7,13,123,1,0.13,0.07,0.056,0.1,5.2,0.012,0.028,0.162,0.053,0.039,7,,7,,5.1,,24,1,,0,14,1,0,53,0.12,,,4.9,,,,,126,1 small,157,1 medium,11,1
9414,"PEARS,RAW,BOSC",83.18,67,0.36,0.09,0.28,16.1,3.1,10.23,10,0.15,7,14,122,1,0.13,0.104,0.047,0,2.8,0.012,0.023,0.152,0.057,0.021,7,,7,,5.1,,19,1,,0,11,0,0,11,0.12,,,5.2,,,,,140,"1 cup, sliced",159,1 small,10,1
9415,"PEARS,RAW,GRN ANJOU",83.31,66,0.44,0.1,0.37,15.79,3.1,9.73,11,0.24,7,13,127,1,0.1,0.077,0.048,0,4.4,0.01,0.022,0.151,0.043,0.026,9,,9,,5.1,,25,1,,0,14,1,0,46,0.12,,,4.3,,,,,140,"1 cup, sliced",172,1 small,10,1
9420,"JACKFRUIT,CND,SYRUP PK",75.28,92,0.36,0.14,0.28,23.94,0.9,,44,0.29,10,6,96,11,0.11,0.05,0.078,,0.5,0.033,0.036,0.677,0.072,0.044,14,0,14,14,,0,2,0,0,,,,,,,,,,,,,0,178,"1 cup,  drained",,,0,1
9421,"DATES,MEDJOOL",21.32,277,1.81,0.15,1.74,74.97,6.7,66.47,64,0.9,54,62,696,1,0.44,0.362,0.296,,0,0.05,0.06,1.61,0.805,0.249,15,0,15,15,9.9,,149,7,,0,89,0,0,23,,0,0,2.7,,,,,24,"1 date, pitted",,,8,1
9422,"DURIAN,RAW OR FROZEN",64.99,147,1.47,5.33,1.12,27.09,3.8,,6,0.43,30,39,436,2,0.28,0.207,0.325,,19.7,0.374,0.2,1.074,0.23,0.316,36,,36,,,0,44,2,0,6,23,0,,,,,,,,,,0,243,"1 cup, chopped or diced",602,1 fruit,68,1
9423,PRUNE PUREE,30,257,2.1,0.2,2.6,65.1,3.3,39,31,2.8,,72,852,23,,,,,4.3,0.04,,2.5,0.43,,,,,,,,2000,100,0,,,,,,,,,,0.016,,,0,36,2 tbsp,,,0,1
9426,CANDIED FRUIT,16.7,322,0.34,0.07,0.14,82.74,1.6,80.68,18,0.17,4,5,56,98,0.05,0.029,0.111,0.6,0,0,0,0,,0,0,0,0,0,2.2,0,19,1,0,0,9,5,0,11,0.04,0,0,0.3,0.01,0.008,0.02,0,,,,,0,1
9427,"ABIYUCH,RAW",79.9,69,1.5,0.1,0.9,17.6,5.3,8.55,8,1.61,24,47,304,20,0.31,0.057,0.182,,54.1,,,,,,,,,,,,100,5,0,0,60,,,,,,,,0.014,,,,114,.5 cup,,,,1
9428,"ROWAL,RAW",71.4,111,2.3,2,0.4,23.9,6.2,14.1,15,2.2,32,52,131,4,0.43,1.06,0.155,,25.8,,,,,,,,,,,,383,19,0,0,230,,,,,,,,0.245,,,,114,.5 cup,,,,1
9429,"PINEAPPLE,RAW,TRADITIONAL VAR",87.24,45,0.55,0.13,0.27,11.82,,8.29,13,0.25,12,9,125,1,0.08,0.081,1.593,0,16.9,0.078,0.029,0.47,0.193,0.106,11,,11,,5.6,,52,3,,0,31,0,0,0,,0,0,0.7,,,,,165,"1 cup, chunks",175,"1 slice,  (4-2/3"" dia x 3/4"" thick)",42,1
9430,"PINEAPPLE,RAW,EX SWT VAR",85.66,51,0.53,0.11,0.2,13.5,1.4,10.32,13,0.28,12,8,108,1,0.12,0.113,0.818,0.1,56.4,0.08,0.033,0.507,0.217,0.114,19,0,19,19,5.4,,57,3,,0,34,0,0,0,0.02,0,0,0.7,,,,,165,"1 cup, chunks",166,"1 slice,  (4-2/3"" dia x 3/4"" thick)",49,1
9431,"USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND",84.6,57,0.46,0.1,0.19,14.65,1.6,11.25,5,0.31,5,12,89,5,0.09,0.075,0.027,,2.2,0.012,0.024,0.392,0.041,0.016,2,0,2,2,,,302,15,,0,110,142,0,0,,0,0,4.6,0.01,,,0,,,,,0,1
9432,"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",85.02,55,0.41,0.08,0.19,14.3,1.2,11.46,5,0.29,5,13,85,6,0.08,0.075,0.029,,3.1,0.013,0.038,0.385,0.041,0.016,2,0,2,2,,,198,10,,0,79,80,0,0,,0,0,2.9,0.01,,,0,,,,,0,1
9433,"CLEMENTINES,RAW",86.58,47,0.85,0.15,0.4,12.02,1.7,9.18,30,0.14,10,21,177,1,0.06,0.043,0.023,0.1,48.8,0.086,0.03,0.636,0.151,0.075,24,0,24,24,14,,,,,,,,,,0.2,0,0,0,,,,,74,1 fruit,,,23,1
9434,"GUANABANA NECTAR,CND",84.72,59,0.11,0.17,0.08,14.93,0.1,13.07,7,0.36,3,2,25,8,0.02,0.01,0.01,0.4,11.1,0.003,0.011,0.12,0.07,0.007,6,0,6,6,2.2,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.029,0.051,0.039,0,251,1 cup,,,0,1
9435,"GUAVA NECTAR,CND",83.51,63,0.09,0.06,0.09,16.25,1,12.95,8,0.38,2,2,39,6,0.03,0.017,0.058,,21.1,0.003,0.003,0.17,0.08,0.01,3,0,3,3,1.1,,106,,,,,,35,0,0.05,,,1,0.02,0.02,0.01,0,251,1 cup,,,0,1
9436,"MANGO NECTAR,CND",86.63,51,0.11,0.06,0.08,13.12,0.3,12.45,17,0.36,3,2,24,5,0.02,0.015,0.028,0.4,15.2,0.003,0.003,0.08,0.07,0.015,7,0,7,7,1.5,0,692,35,0,0,402,26,0,0,0.21,0,0,0.8,0.014,0.022,0.011,0,251,1 cup,,,0,1
9437,"TAMARIND NECTAR,CND",84.97,57,0.09,0.12,0.09,14.73,0.5,12.7,10,0.75,4,2,27,7,0.02,0.014,0.02,,7.1,0.003,0.003,0.07,0.037,0.007,1,0,1,1,1.3,0,0,0,,0,0,0,0,0,0.12,,,0.1,,,,0,251,1 cup,,,0,1
9438,"USDA CMDTY PEACHES,CND,LT SYRUP,DRND",83.43,61,0.56,0.15,0.21,15.65,0.7,10.61,3,0.25,5,10,87,7,0.16,0.03,0.037,,2.5,0.023,0.02,0.585,0.045,0.016,8,0,8,8,,,493,25,,0,283,26,0,,1.23,,,2.8,,,,,,,,,0,1
9439,"USDA CMDTY PEARS,CND,JUC PK,DRND",86.26,51,0.34,0.19,0.29,12.91,2.2,8.27,9,0.34,7,9,99,4,0.14,0.03,0.042,,0.3,0.02,0.046,0.218,0.041,0.016,1,0,1,1,,,,,,,,,,,0.2,,,0.3,,,,,,,,,0,1
9440,"USDA CMDTY PEARS,CND,LT SYRUP,DRND",83.16,62,0.28,0.15,0.19,16.21,1.6,11.22,5,0.28,4,7,61,5,0.09,0.03,0.037,,0.9,0.02,0.014,0.115,0.041,0.016,3,0,3,3,,,,,,,,,,,0.11,,,0.3,,,,,,,,,0,1
9442,"POMEGRANATE JUC,BTLD",85.95,54,0.15,0.29,0.49,13.13,0.1,12.65,11,0.1,7,11,214,9,0.09,0.021,0.095,0.3,0.1,0.015,0.015,0.233,0.285,0.04,24,0,24,24,4.8,0,0,0,0,0,0,0,0,0,0.38,0,0,10.4,0.077,0.059,0.05,0,249,1 cup,31.4,1 fl oz,0,1
9443,"JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C",87.05,50,0.16,0.12,0.22,12.46,0.2,10.92,11,0.11,7,9,96,7,0.05,0.01,0.041,0.1,28.2,0.006,0.015,0.087,0.035,0.021,0,0,0,0,2.4,0,4,0,0,0,2,0,0,33,0.01,0,0,0.2,0.023,0.005,0.032,0,250,8 fl oz,,,0,1
9444,"JUICE,APPL,GRAPE & PEAR BLEND,W/ ADDED VIT C & CA",86.44,52,0.17,0.12,0.31,12.96,0.2,9.95,72,0.14,6,11,89,5,0.06,0.013,0.086,0.1,50.7,0.005,0.015,0.094,0.03,0.018,0,0,0,0,1.8,0,1,0,0,0,0,0,0,16,0.01,0,0,0,0.021,0.005,0.04,0,250,8 fl oz,,,0,1
9445,"KIWIFRUIT,GOLD,RAW",83.22,60,1.23,0.56,0.76,14.23,2,10.98,20,0.29,14,29,316,3,0.1,0.147,0.058,3.1,105.4,0.024,0.046,0.28,0.5,0.057,34,,34,,5,,72,4,,0,43,0,0,114,1.49,0,0,5.5,0.149,0.036,0.207,,186,"1 cup, sliced",86,1 fruit,26,1
9446,"PLANTAINS,GRN,FRIED",36.08,309,1.5,11.81,1.44,49.17,3.5,3.63,4,0.67,58,44,482,2,0.23,0.183,0.188,,3.4,0.047,0.102,0.818,0.388,0.264,15,,15,,,,1192,60,,332,548,2,,,,,,,3.69,4.353,2.697,,118,1 cup,53,"10 slices,  (1/4"" thick)",0,1
9447,"PLANTAINS,YEL,FRIED,LATINO RESTAURANT",49.04,236,1.42,7.51,1.26,40.77,3.2,21.76,6,0.62,45,43,507,6,0.24,0.116,0.28,0.4,,0.07,0.02,0.837,0.6,0.29,,,,,,,1318,66,,407,582,11,0,100,1.1,,,31.8,1.816,2.319,2.275,,169,1 cup,,,0,1
9448,"NANCE,CND,SYRUP,DRND",74.85,95,0.56,1.28,0.52,22.79,7,15.66,42,0.37,16,7,194,8,0.06,0.053,0.172,,10.8,0.015,0.02,0.3,,0.015,,,,,,,,,,,,,,,,,,,,,,,11,"3 fruit, without pits",,,,1
9449,"NANCE,FRZ,UNSWTND",80.64,73,0.66,1.16,0.57,16.97,7.5,8.31,46,0.38,20,10,244,3,0.09,0.041,0.248,0.4,92.5,0.015,0.018,0.29,0.18,0.021,8,0,8,8,,,74,4,,3,40,5,0,569,1.25,,,11.9,,,,,112,"1 cup, without pits thawed",9.8,"3 fruit, without pits thawed",27,1
9450,"NARANJILLA (LULO) PULP,FRZ,UNSWTND",93.05,25,0.44,0.22,0.39,5.9,1.1,3.74,8,0.35,11,12,200,4,0.1,0.028,0.067,0.4,3.2,0.045,0,1.45,0.22,0.107,3,0,3,3,,,568,28,,4,333,10,0,299,0.75,,,14.6,,,,,120,"1 cup,  thawed",,,0,1
9451,HORNED MELON (KIWANO),88.97,44,1.78,1.26,0.44,7.56,,,13,1.13,40,37,123,2,0.48,0.02,0.039,,5.3,0.025,0.015,0.565,0.183,0.063,3,0,3,3,,,147,7,,,88,,,,,,,,,,,,233,1 cup,209,"1 fruit,  (4-2/3"" long x 2-3/4"" dia)",36,1
